id	output
{"chainId":1,"tokenAddress":"0xb0Ce26C88e4e7DCa51968b6047f44646f5064278"}	{"name": "Staked TricryptoUSDT Convex Deposit Morpho", "symbol": "stkcvxcrvUSDTWBTCWETH-morpho", "decimals": 18}
{"chainId":1,"tokenAddress":"0x0ea1a65A2c255f24Ee8D81eA6AaC54Decd9d269e"}	{"name": "Staked TricryptoUSDC Convex Deposit Morpho", "symbol": "stkcvxcrvUSDCWBTCWETH-morpho", "decimals": 18}
{"chainId":1,"tokenAddress":"0x3ce8Ec9f3d89aD0A2DdbCC3FDB8991BD241Fc82E"}	{"name": "Staked TricryptoLLAMA Convex Deposit Morpho", "symbol": "stkcvxcrvCRVUSDTBTCWSTETH-morpho", "decimals": 18}
{"chainId":1,"tokenAddress":"0x6BA072F0d22806F2C52e9792AF47f2D59103BEBE"}	{"name": "Staked TryLSD Convex Deposit Morpho", "symbol": "stkcvxTryLSD-morpho", "decimals": 18}
{"chainId":1,"tokenAddress":"0xAc904BAfBb5FB04Deb2b6198FdCEedE75a78Ce5a"}	{"name": "Staked TriCRV Convex Deposit Morpho", "symbol": "stkcvxcrvUSDETHCRV-morpho", "decimals": 18}
{"chainId":1,"tokenAddress":"0x6f471267d09953f27F983Cfe17556eFf3e3b2DFB"}	{"name": "Staked Curve.fi Factory Plain Pool: tBTC/WBTC Convex Deposit Morpho", "symbol": "stkcvx2BTC-f-morpho", "decimals": 18}
{"chainId":1,"tokenAddress":"0x385E12cf4040543Bc8C18e05C1298Be5B04f3f5e"}	{"name": "Staked Curve.fi Factory Plain Pool: tBTC/WBTC Convex Deposit Morpho", "symbol": "stkcvx2BTC-f-morpho", "decimals": 18}
{"chainId":1,"tokenAddress":"0x910836B41791e07B4AC107c0DFbc41Ffd07d2702"}	{"name": "TOKEN", "symbol": "TOKEN", "decimals": 6}
{"chainId":1,"tokenAddress":"0x0000000000000000000000000000000000000000"}	{"name": "unknown", "symbol": "unknown", "decimals": 0}
{"chainId":8453,"tokenAddress":"0x4200000000000000000000000000000000000006"}	{"name": "Wrapped Ether", "symbol": "WETH", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xd9aAEc86B65D86f6A7B5B1b0c42FFA531710b6CA"}	{"name": "USD Base Coin", "symbol": "USDbC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913"}	{"name": "USD Coin", "symbol": "USDC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0x2Ae3F1Ec7F1F5012CFEab0185bfc7aa3cf0DEc22"}	{"name": "Coinbase Wrapped Staked ETH", "symbol": "cbETH", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xc1CBa3fCea344f92D9239c08C0568f6F2F0ee452"}	{"name": "Wrapped liquid staked Ether 2.0", "symbol": "wstETH", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xc982B228c7b1C49A7187216Ce885F396904024F0"}	{"name": "Attested USDC", "symbol": "aUSDC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0x0000206329b97DB379d5E1Bf586BbDB969C63274"}	{"name": "USDA", "symbol": "USDA", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xA61BeB4A3d02decb01039e378237032B351125B4"}	{"name": "EURA (previously agEUR)", "symbol": "EURA", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed"}	{"name": "Degen", "symbol": "DEGEN", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xbf1aeA8670D2528E08334083616dD9C5F3B087aE"}	{"name": "Mai Stablecoin", "symbol": "MAI", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x59aaF835D34b1E3dF2170e4872B785f11E2a964b"}	{"name": "Verified USDC", "symbol": "verUSDC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0xBC77067f829979812d795d516E523C4033b66409"}	{"name": "testUSDC", "symbol": "testUSDC", "decimals": 6}
{"chainId":8453,"tokenAddress":"0x57F5E098CaD7A3D1Eed53991D4d66C45C9AF7812"}	{"name": "Wrapped Mountain Protocol USD", "symbol": "wUSDM", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xCfA3Ef56d303AE4fAabA0592388F19d7C3399FB4"}	{"name": "Electronic Dollar", "symbol": "eUSD", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x04C0599Ae5A44757c0af6F9eC3b93da8976c150A"}	{"name": "Wrapped eETH", "symbol": "weETH", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x0A27E060C0406f8Ab7B64e3BEE036a37e5a62853"}	{"name": "ZAI Stablecoin", "symbol": "xUSDz", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x2416092f143378750bb29b79eD961ab195CcEea5"}	{"name": "Renzo Restaked ETH", "symbol": "ezETH", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xB6fe221Fe9EeF5aBa221c348bA20A1Bf5e73624c"}	{"name": "Rocket Pool ETH", "symbol": "rETH", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xCb327b99fF831bF8223cCEd12B1338FF3aA322Ff"}	{"name": "Based ETH", "symbol": "bsdETH", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x7FcD174E80f264448ebeE8c88a7C4476AAF58Ea6"}	{"name": "Wrapped Super OETH", "symbol": "wsuperOETHb", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf"}	{"name": "Coinbase Wrapped BTC", "symbol": "cbBTC", "decimals": 8}
{"chainId":8453,"tokenAddress":"0x940181a94A35A4569E4529A3CDfB74e38FD98631"}	{"name": "Aerodrome", "symbol": "AERO", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xd95ca61CE9aAF2143E81Ef5462C0c2325172E028"}	{"name": "Wrapped USD+", "symbol": "wUSD+", "decimals": 6}
{"chainId":8453,"tokenAddress":"0x6D2B49608a716E30bC7aBcFE00181bF261Bf6FC5"}	{"name": "LTF (deprecated)", "symbol": "LTF-DEPRECATED", "decimals": 6}
{"chainId":8453,"tokenAddress":"0x004626A008B1aCdC4c74ab51644093b155e59A23"}	{"name": "Staked EURA", "symbol": "stEUR", "decimals": 18}
{"chainId":8453,"tokenAddress":"0xc1256Ae5FF1cf2719D4937adb3bbCCab2E00A2Ca"}	{"name": "Moonwell Flagship USDC", "symbol": "mwUSDC", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x0022228a2cc5E7eF0274A7Baa600d44da5aB5776"}	{"name": "Staked USDA", "symbol": "stUSD", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x8c213ee79581Ff4984583C6a801e5263418C4b86"}	{"name": "Janus Henderson Anemoy Treasury Fund", "symbol": "JTRSY", "decimals": 6}
{"chainId":8453,"tokenAddress":"0xCc7FF230365bD730eE4B352cC2492CEdAC49383e"}	{"name": "High Yield USD", "symbol": "hyUSD", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x72d509aFF75753aAaD6A10d3EB98f2DBC58C480D"}	{"name": "Stable AMM - xUSDz/USDC", "symbol": "sAMM-xUSDz/USDC", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x9A52FCd13Fb9927d884B7EaE826697c0aa0659Cc"}	{"name": "Wrapped Staked xUSDz/USDC Pool", "symbol": "wsUSDZUSDC", "decimals": 18}
{"chainId":8453,"tokenAddress":"0x0000000000000000000000000000000000000000"}	{"name": "unknown", "symbol": "unknown", "decimals": 0}
{"chainId":8453,"tokenAddress":"0x6eE1955afB64146B126162b4fF018db1eb8f08C3"}	{"name": "unknown", "symbol": "unknown", "decimals": 0}
{"chainId":137,"tokenAddress":"0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359"}	{"name": "USD Coin", "symbol": "USDC", "decimals": 6}
{"chainId":534352,"tokenAddress":"0x06eFdBFf2a14a7c8E15944D1F4A48F9F95F663A4"}	{"name": "USD Coin", "symbol": "USDC", "decimals": 6}
{"chainId":534352,"tokenAddress":"0x5300000000000000000000000000000000000004"}	{"name": "Wrapped Ether", "symbol": "WETH", "decimals": 18}
{"chainId":534352,"tokenAddress":"0xf610A9dfB7C89644979b4A0f27063E9e7d7Cda32"}	{"name": "Wrapped liquid staked Ether 2.0", "symbol": "wstETH", "decimals": 18}
{"chainId":534352,"tokenAddress":"0x01f0a31698C4d065659b9bdC21B3610292a1c506"}	{"name": "Wrapped eETH", "symbol": "weETH", "decimals": 18}
{"chainId":42161,"tokenAddress":"0x35751007a407ca6FEFfE80b3cB397736D2cf4dbe"}	{"name": "Wrapped eETH", "symbol": "weETH", "decimals": 18}
{"chainId":42161,"tokenAddress":"0x17FC002b466eEc40DaE837Fc4bE5c67993ddBd6F"}	{"name": "Frax", "symbol": "FRAX", "decimals": 18}
{"chainId":42161,"tokenAddress":"0x7dfF72693f6A4149b17e7C6314655f6A9F7c8B33"}	{"name": "Gho Token", "symbol": "GHO", "decimals": 18}
{"chainId":1,"tokenAddress":"0x437cc33344a0B27A429f795ff6B469C72698B291"}	{"name": "WrappedM by M^0", "symbol": "wM", "decimals": 6}
{"chainId":1,"tokenAddress":"0x09D4214C03D01F49544C0448DBE3A27f768F2b34"}	{"name": "Reservoir Stablecoin", "symbol": "rUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x00000000eFE302BEAA2b3e6e1b18d08D69a9012a"}	{"name": "AUSD", "symbol": "AUSD", "decimals": 6}
{"chainId":1,"tokenAddress":"0x1aBaEA1f7C830bD89Acc67eC4af516284b1bC33c"}	{"name": "Euro Coin", "symbol": "EURC", "decimals": 6}
{"chainId":1,"tokenAddress":"0xdC035D45d973E3EC169d2276DDab16f1e407384F"}	{"name": "USDS Stablecoin", "symbol": "USDS", "decimals": 18}
{"chainId":1,"tokenAddress":"0x45804880De22913dAFE09f4980848ECE6EcbAf78"}	{"name": "Paxos Gold", "symbol": "PAXG", "decimals": 18}
{"chainId":1,"tokenAddress":"0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf"}	{"name": "Coinbase Wrapped BTC", "symbol": "cbBTC", "decimals": 8}
{"chainId":1,"tokenAddress":"0x64351fC9810aDAd17A690E4e1717Df5e7e085160"}	{"name": "Metronome Synth ETH", "symbol": "msETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x7751E2F4b8ae93EF6B79d86419d42FE3295A4559"}	{"name": "Wrapped USDL", "symbol": "wUSDL", "decimals": 18}
{"chainId":1,"tokenAddress":"0x23e479ddcda990E8523494895759bD98cD2fDBF6"}	{"name": "PT Corn SolvBTC Babylon 26DEC2024", "symbol": "PT-corn-SolvBTC.BBN-26DEC2024", "decimals": 8}
{"chainId":1,"tokenAddress":"0xab5eB14c09D416F0aC63661E57EDB7AEcDb9BEfA"}	{"name": "Metronome Synth USD", "symbol": "msUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x8236a87084f8B84306f72007F36F2618A5634494"}	{"name": "Lombard Staked Bitcoin", "symbol": "LBTC", "decimals": 8}
{"chainId":1,"tokenAddress":"0x2103E845C5E135493Bb6c2A4f0B8651956eA8682"}	{"name": "Matrixdock Gold", "symbol": "XAUM", "decimals": 18}
{"chainId":1,"tokenAddress":"0x44A7876cA99460ef3218bf08b5f52E2dbE199566"}	{"name": "PT Corn ether.fi eBTC 27MAR2025", "symbol": "PT-corn-eBTC-27MAR2025", "decimals": 8}
{"chainId":1,"tokenAddress":"0x66a1E37c9b0eAddca17d3662D6c05F4DECf3e110"}	{"name": "Resolv USD", "symbol": "USR", "decimals": 18}
{"chainId":1,"tokenAddress":"0xd9D920AA40f578ab794426F5C90F6C731D159DEf"}	{"name": "xSolvBTC", "symbol": "xSolvBTC", "decimals": 18}
{"chainId":1,"tokenAddress":"0xc83e27f270cce0A3A3A29521173a83F402c1768b"}	{"name": "Quantoz USDQ", "symbol": "USDQ", "decimals": 6}
{"chainId":1,"tokenAddress":"0x7B43E3875440B44613DC3bC08E7763e6Da63C8f8"}	{"name": "StablR USD", "symbol": "USDR", "decimals": 6}
{"chainId":1,"tokenAddress":"0xa3931d71877C0E7a3148CB7Eb4463524FEc27fbD"}	{"name": "Savings USDS", "symbol": "sUSDS", "decimals": 18}
{"chainId":1,"tokenAddress":"0x8c9532a60E0E7C6BbD2B2c1303F63aCE1c3E9811"}	{"name": "Renzo Restaked LST ", "symbol": "pzETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x866A2BF4E572CbcF37D5071A7a58503Bfb36be1b"}	{"name": "M by M^0", "symbol": "M", "decimals": 6}
{"chainId":1,"tokenAddress":"0x8E870D67F660D95d5be530380D0eC0bd388289E1"}	{"name": "Pax Dollar", "symbol": "USDP", "decimals": 18}
{"chainId":1,"tokenAddress":"0x0000000000085d4780B73119b644AE5ecd22b376"}	{"name": "TrueUSD", "symbol": "TUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x57e114B691Db790C35207b2e685D4A43181e6061"}	{"name": "ENA", "symbol": "ENA", "decimals": 18}
{"chainId":1,"tokenAddress":"0x7223442cad8e9cA474fC40109ab981608F8c4273"}	{"name": "King Karak LRT", "symbol": "weETHk", "decimals": 18}
{"chainId":1,"tokenAddress":"0x917ceE801a67f933F2e6b33fC0cD1ED2d5909D88"}	{"name": "Super Symbiotic LRT", "symbol": "weETHs", "decimals": 18}
{"chainId":1,"tokenAddress":"0xe1B4d34E8754600962Cd944B535180Bd758E6c2e"}	{"name": "Kelp Gain", "symbol": "agETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x97de57eC338AB5d51557DA3434828C5DbFaDA371"}	{"name": "eUSD", "symbol": "eUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x0d86883FAf4FfD7aEb116390af37746F45b6f378"}	{"name": "Web 3 Dollar", "symbol": "USD3", "decimals": 18}
{"chainId":1,"tokenAddress":"0x5fD13359Ba15A84B76f7F87568309040176167cd"}	{"name": "Amphor Restaked ETH", "symbol": "amphrETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0xBEEF69Ac7870777598A04B2bd4771c71212E6aBc"}	{"name": "Steakhouse Resteaking Vault", "symbol": "steakLRT", "decimals": 18}
{"chainId":1,"tokenAddress":"0x7a4EffD87C2f3C55CA251080b1343b605f327E3a"}	{"name": "Restaking Vault ETH", "symbol": "rstETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x7aa68E84bCD8d1B4C9e10B1e565DB993f68a3E09"}	{"name": "PT Kelp Gain 26DEC2024", "symbol": "PT-agETH-26DEC2024", "decimals": 18}
{"chainId":1,"tokenAddress":"0xB07b9fDd62DC478E521E8bDe3630a777725B0eB4"}	{"name": "PT Kelp rsETH 26DEC2024", "symbol": "PT-rsETH-26DEC2024", "decimals": 18}
{"chainId":1,"tokenAddress":"0x62D0A8458eD7719FDAF978fe5929C6D342B0bFcE"}	{"name": "Beam", "symbol": "BEAM", "decimals": 18}
{"chainId":1,"tokenAddress":"0x96F6eF951840721AdBF46Ac996b59E0235CB985C"}	{"name": "Ondo U.S. Dollar Yield", "symbol": "USDY", "decimals": 18}
{"chainId":1,"tokenAddress":"0x2C537E5624e4af88A7ae4060C022609376C8D0EB"}	{"name": "BiLira", "symbol": "TRYB", "decimals": 6}
{"chainId":1,"tokenAddress":"0xE00bd3Df25fb187d6ABBB620b3dfd19839947b81"}	{"name": "PT Ethena sUSDE 27MAR2025", "symbol": "PT-sUSDE-27MAR2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0xB1F1ee126e9c96231Cc3d3fAD7C08b4cf873b1f1"}	{"name": "Beefy", "symbol": "BIFI", "decimals": 18}
{"chainId":1,"tokenAddress":"0xEe9085fC268F6727d5D4293dBABccF901ffDCC29"}	{"name": "PT Ethena sUSDE 26DEC2024", "symbol": "PT-sUSDE-26DEC2024", "decimals": 18}
{"chainId":1,"tokenAddress":"0xc944E90C64B2c07662A292be6244BDf05Cda44a7"}	{"name": "Graph Token", "symbol": "GRT", "decimals": 18}
{"chainId":1,"tokenAddress":"0x56072C95FAA701256059aa122697B133aDEd9279"}	{"name": "SKY Governance Token", "symbol": "SKY", "decimals": 18}
{"chainId":1,"tokenAddress":"0xfAbA6f8e4a5E8Ab82F62fe7C39859FA577269BE3"}	{"name": "Ondo", "symbol": "ONDO", "decimals": 18}
{"chainId":1,"tokenAddress":"0xd5F7838F5C461fefF7FE49ea5ebaF7728bB0ADfa"}	{"name": "mETH", "symbol": "mETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x4342B77fE3417Bcb09d0A4383301b0DC733C755B"}	{"name": "Swaap USDC-WETH Safeguard", "symbol": "s-USDC-WETH-Sa", "decimals": 18}
{"chainId":1,"tokenAddress":"0x315a892a4d02c5c1169d5F0e4f7Cb4130Cc0d138"}	{"name": "Swaap WETH-USDT Safeguard", "symbol": "s-WETH-USDT-Sa", "decimals": 18}
{"chainId":1,"tokenAddress":"0x657e8C867D8B37dCC18fA4Caead9C45EB088C642"}	{"name": "ether.fi BTC", "symbol": "eBTC", "decimals": 8}
{"chainId":1,"tokenAddress":"0xB997B3418935A1Df0F914Ee901ec83927c1509A0"}	{"name": "PT ether.fi eBTC 26DEC2024", "symbol": "PT-EBTC-26DEC2024", "decimals": 8}
{"chainId":1,"tokenAddress":"0xEc5a52C685CC3Ad79a6a347aBACe330d69e0b1eD"}	{"name": "PT Lombard LBTC 27MAR2025", "symbol": "PT-LBTC-27MAR2025", "decimals": 8}
{"chainId":1,"tokenAddress":"0xF469fBD2abcd6B9de8E169d128226C0Fc90a012e"}	{"name": "pumpBTC", "symbol": "pumpBTC", "decimals": 8}
{"chainId":1,"tokenAddress":"0x7A56E1C57C7475CCf742a1832B028F0456652F97"}	{"name": "Solv BTC", "symbol": "SolvBTC", "decimals": 18}
{"chainId":1,"tokenAddress":"0x332A8ee60EdFf0a11CF3994b1b846BBC27d3DcD6"}	{"name": "PT Corn Lombard LBTC 26DEC2024", "symbol": "PT-cornLBTC-26DEC2024", "decimals": 8}
{"chainId":1,"tokenAddress":"0xa76f0C6e5f286bFF151b891d2A0245077F1Ad74c"}	{"name": "PT Corn pumpBTC 26DEC2024", "symbol": "PT-corn-pumpBTC-26DEC2024", "decimals": 8}
{"chainId":1,"tokenAddress":"0x997Ec6Bf18a30Ef01ed8D9c90718C7726a213527"}	{"name": "PT pumpBTC 27MAR2025", "symbol": "PT-pumpBTC-27MAR2025", "decimals": 8}
{"chainId":1,"tokenAddress":"0x5BaE9a5D67d1CA5b09B14c91935f635CFBF3b685"}	{"name": "PT USD0++ 27MAR2025", "symbol": "PT-USD0++-27MAR2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0xf696FE29Ef85E892b5926313897D178288faA07e"}	{"name": "PT USD0++ 26JUN2025", "symbol": "PT-USD0++-26JUN2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x1202F5C7b4B9E47a1A484E8B270be34dbbC75055"}	{"name": "Wrapped stUSR", "symbol": "wstUSR", "decimals": 18}
{"chainId":1,"tokenAddress":"0x9C7BEBa8F6eF6643aBd725e45a4E8387eF260649"}	{"name": "Gravity", "symbol": "G", "decimals": 18}
{"chainId":1,"tokenAddress":"0xaC4E8D8B3a48C3451d4d0E4a84e6E5Ac52579D05"}	{"name": "Swaap USDC-USDT Safeguard", "symbol": "s-USDC-USDT-Sa", "decimals": 18}
{"chainId":1,"tokenAddress":"0xf5Ca5a74c6F9fc23880865D8702EaEda6e1f38b1"}	{"name": "Swaap wstETH-WETH Safeguard", "symbol": "s-wstETH-WETH-Sa", "decimals": 18}
{"chainId":1,"tokenAddress":"0x3eE841F47947FEFbE510366E4bbb49e145484195"}	{"name": "USR/USDC", "symbol": "USRUSDC", "decimals": 18}
{"chainId":1,"tokenAddress":"0x45054c6753b4Bce40C5d54418DabC20b070F85bE"}	{"name": "IdleCDO AA Tranche - idle_Fasanara", "symbol": "AA_idle_Fasanara", "decimals": 18}
{"chainId":1,"tokenAddress":"0x007115416AB6c266329a03B09a8aa39aC2eF7d9d"}	{"name": "Midas BTC Yield Token", "symbol": "mBTC", "decimals": 18}
{"chainId":1,"tokenAddress":"0x69000dFD5025E82f48Eb28325A2B88a241182CEd"}	{"name": "ZAI Stablecoin", "symbol": "ZAI", "decimals": 18}
{"chainId":1,"tokenAddress":"0xc5f0f7b66764F6ec8C8Dff7BA683102295E16409"}	{"name": "First Digital USD", "symbol": "FDUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x8292Bb45bf1Ee4d140127049757C2E0fF06317eD"}	{"name": "RLUSD", "symbol": "RLUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x15700B564Ca08D9439C58cA5053166E8317aa138"}	{"name": "deUSD", "symbol": "deUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x5C5b196aBE0d54485975D1Ec29617D42D9198326"}	{"name": "Staked deUSD", "symbol": "sdeUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x2a8c22E3b10036f3AEF5875d04f8441d4188b656"}	{"name": "Midas Basis Trading Token", "symbol": "mBASIS", "decimals": 18}
{"chainId":1,"tokenAddress":"0x61439b9575278054D69c9176d88FaFaf8319E4b7"}	{"name": "PT USD0++ 30JAN2025", "symbol": "PT-USD0++-30JAN2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0xb7de5dFCb74d25c2f21841fbd6230355C50d9308"}	{"name": "PT Ethena sUSDE 29MAY2025", "symbol": "PT-sUSDE-29MAY2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x8A47b431A7D947c6a3ED6E42d501803615a97EAa"}	{"name": "PT Ethena USDe 27MAR2025", "symbol": "PT-USDe-27MAR2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0xbdC7c08592Ee4aa51D06C27Ee23D5087D65aDbcD"}	{"name": "Lift Dollar", "symbol": "USDL", "decimals": 18}
{"chainId":1,"tokenAddress":"0xd1A1984cc5CAcbd36F6a511877d13662C950fd62"}	{"name": "PT SolvBTC Babylon 27MAR2025", "symbol": "PT-SolvBTC.BBN-27MAR2025", "decimals": 8}
{"chainId":1,"tokenAddress":"0xA8c8861b5ccF8CCe0ade6811CD2A7A7d3222B0B8"}	{"name": "PT Wrapped stUSR 27MAR2025", "symbol": "PT-wstUSR-27MAR2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x4956b52aE2fF65D74CA2d61207523288e4528f96"}	{"name": "Resolv Liquidity Provider Token", "symbol": "RLP", "decimals": 18}
{"chainId":1,"tokenAddress":"0x98C23E9d8f34FEFb1B7BD6a91B7FF122F4e16F5c"}	{"name": "Aave Ethereum USDC", "symbol": "aEthUSDC", "decimals": 6}
{"chainId":1,"tokenAddress":"0x09db87A538BD693E9d08544577d5cCfAA6373A48"}	{"name": "ynETH", "symbol": "ynETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x657d9ABA1DBb59e53f9F3eCAA878447dCfC96dCb"}	{"name": "ynETH MAX", "symbol": "ynETHx", "decimals": 18}
{"chainId":1,"tokenAddress":"0x0655977FEb2f289A4aB78af67BAB0d17aAb84367"}	{"name": "Savings crvUSD", "symbol": "scrvUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x97Ad75064b20fb2B2447feD4fa953bF7F007a706"}	{"name": "Berachain STONE", "symbol": "beraSTONE", "decimals": 18}
{"chainId":1,"tokenAddress":"0xaD55aebc9b8c03FC43cd9f62260391c13c23e7c0"}	{"name": "Compounding Open Dollar", "symbol": "cUSDO", "decimals": 18}
{"chainId":1,"tokenAddress":"0x90455bd11Ce8a67C57d467e634Dc142b8e4105Aa"}	{"name": "cUSDO/USDC", "symbol": "cUSDOUSDC", "decimals": 18}
{"chainId":1,"tokenAddress":"0x7122985656e38BDC0302Db86685bb972b145bD3C"}	{"name": "StakeStone Ether", "symbol": "STONE", "decimals": 18}
{"chainId":1,"tokenAddress":"0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56"}	{"name": "Tokemak autoETH", "symbol": "autoETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0xec53bF9167f50cDEB3Ae105f56099aaaB9061F83"}	{"name": "Eigen", "symbol": "EIGEN", "decimals": 18}
{"chainId":1,"tokenAddress":"0x270B7748CdF8243bFe68FaCE7230ef0fCE695389"}	{"name": "Hinkal ETH", "symbol": "hETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0xda0002859B2d05F66a753d8241fCDE8623f26F4f"}	{"name": "Trade WETH v3", "symbol": "dWETHV3", "decimals": 18}
{"chainId":1,"tokenAddress":"0xE08C45F3cfE70f4e03668Dc6E84Af842bEE95A68"}	{"name": "PT Kelp rsETH 26JUN2025", "symbol": "PT-rsETH-26JUN2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x6E43F6abce001c14C7115d20908d0c272338eAf1"}	{"name": "PT Kelp Gain 26JUN2025", "symbol": "PT-agETH-26JUN2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0xE87ed29896B91421ff43f69257ABF78300e40c7a"}	{"name": "Re7 wstETH", "symbol": "Re7wstETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x84D17Ef6BeC165484c320B852eEB294203e191be"}	{"name": "PT Treehouse ETH 29MAY2025", "symbol": "PT-tETH-29MAY2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x085780639CC2cACd35E474e71f4d000e2405d8f6"}	{"name": "f(x) USD", "symbol": "fxUSD", "decimals": 18}
{"chainId":1,"tokenAddress":"0x40b7B4aB1E95e28DF06971581276966FDF95688E"}	{"name": "PT Berachain STONE 10APR2025", "symbol": "PT-beraSTONE-10APR2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0x4cE9c93513DfF543Bc392870d57dF8C04e89Ba0a"}	{"name": "Sky Rewards USDS Compounder", "symbol": "ysUSDS", "decimals": 18}
{"chainId":1,"tokenAddress":"0x68749665FF8D2d112Fa859AA293F07A622782F38"}	{"name": "Tether Gold", "symbol": "XAUt", "decimals": 6}
{"chainId":1,"tokenAddress":"0x3845badAde8e6dFF049820680d1F14bD3903a5d0"}	{"name": "SAND", "symbol": "SAND", "decimals": 18}
{"chainId":1,"tokenAddress":"0x5a097b014C547718e79030a077A91Ae37679EfF5"}	{"name": "Leveraged stETH", "symbol": "xstETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0xB1A757A68D4a04a6B5A0F06d0cB4FD739048F614"}	{"name": "Apostro WETH", "symbol": "apWETH", "decimals": 18}
{"chainId":1,"tokenAddress":"0x270d664d2Fc7D962012a787Aec8661CA83DF24EB"}	{"name": "PT USD0++ 31OCT2024", "symbol": "PT-USD0++-31OCT2024", "decimals": 18}
{"chainId":1,"tokenAddress":"0xA663B02CF0a4b149d2aD41910CB81e23e1c41c32"}	{"name": "Staked FRAX", "symbol": "sFRAX", "decimals": 18}
{"chainId":1,"tokenAddress":"0x14d60E7FDC0D71d8611742720E4C50E7a974020c"}	{"name": "Superstate Crypto Carry Fund", "symbol": "USCC", "decimals": 6}
{"chainId":1,"tokenAddress":"0x80ac24aA929eaF5013f6436cdA2a7ba190f5Cc0b"}	{"name": "Syrup USDC", "symbol": "syrupUSDC", "decimals": 6}
{"chainId":1,"tokenAddress":"0xA8778DD6B7f1F61f2CFda5D3cB18be8F99A8dB30"}	{"name": "PT Ethena USDe 26DEC2024", "symbol": "PT-USDe-26DEC2024", "decimals": 18}
{"chainId":1,"tokenAddress":"0x386AE941D4262B0Ee96354499dF2ab8442734EC0"}	{"name": "PT Ethena sUSDE 27FEB2025", "symbol": "PT-sUSDE-27FEB2025", "decimals": 18}
{"chainId":1,"tokenAddress":"0xD0097149AA4CC0d0e1fC99B8BD73fC17dC32C1E9"}	{"name": "Principal Token: wstUSR-1740182579", "symbol": "PT-wstUSR-1740182579", "decimals": 18}
